pid,degree
13194139535343,463
24189255811291,745
5851,269
19791209307615,1470
6597069773131,937
28587302326767,726
28587302326563,261
2199023264435,355
8371,539
2199023266171,702
13194139540711,1408
8796093025259,199
21990232562571,1147
6597069766879,4211
6597069771455,499
19791209301695,1081
24189255814155,316
17592186052987,1542
15393162792479,156
15393162788899,186
19791209307171,1199
13194139538167,1007
4398046519227,3453
17592186048247,1389
10995116287799,176
24189255813971,665
10995116282071,330
6871,307
19791209309975,788
4398046518999,730
35184372095047,1014
26388279074647,1682
21990232555615,1027
24189255813043,796
13194139540915,1681
28587302322803,253
32985348838327,124
21990232556323,826
24189255811363,389
13194139533343,1257
15393162791859,79
21990232559187,1643
30786325583339,731
10003,681
4398046518103,324
30786325578583,1413
8796093028727,1891
17592186054691,459
8923,904
17592186044587,338
28587302327643,1003
32985348841279,924
1375,1171
28587302330207,260
17592186050559,332
21990232562855,353
15393162791375,373
21990232559271,803
26388279074767,537
13194139537591,158
26388279074683,3524
15393162792647,1543
19791209302883,1556
6597069773627,604
24189255818627,995
26388279067819,2715
13194139537579,253
6597069773483,307
24189255817431,416
24189255820563,670
19791209306391,606
21990232563479,2115
3283,772
26388279071955,715
2199023256539,4814
32985348841483,186
37383395351563,1374
6597069772339,1784
30786325582767,1688
13194139537075,602
13194139536991,2725
4398046512735,198
35184372096487,1993
24189255820731,1168
13194139543955,1995
30786325581903,372
35184372089959,153
6597069770287,103
10995116284623,568
28587302324943,725
15393162798315,220
35184372095947,324
32985348834299,1372
13194139541899,297
26388279077351,885
35184372095515,936
19791209300603,791
24189255817587,2494
3955,55
2199023258995,559
15393162793087,1694
4398046519471,3991
9979,1303
28587302330827,312
24189255813343,223
13194139542843,2582
8796093032299,3512
2199023256703,636
10995116280959,458
28587302322295,1310
2199023260631,1128
9043,1112
21990232557015,295
2227,555
30786325581271,177
28587302330467,2455
35184372097331,1896
17592186052059,472
2199023264875,177
7615,769
24189255819075,1081
30786325587027,145
8071,1983
6597069774159,473
17592186047935,3189
10995116279543,1404
19791209301067,617
30786325581067,69
2199023266159,1493
28587302329199,485
13194139537159,591
35184372092575,516
21990232559571,931
8796093027283,1457
24189255815667,1434
4398046514787,1494
10807,626
10995116286007,4371
19791209309927,1507
21990232564899,314
10995116288739,902
35184372097811,72
10995116284967,1230
28587302325087,2250
17592186044767,249
19791209305131,70
26388279074347,198
10995116280747,302
2199023261531,2061
4398046515547,773
21990232559103,1961
30786325586455,461
28587302326879,982
24189255815851,1606
2199023260111,309
24189255813695,740
19791209306595,813
15393162791559,456
15393162792635,578
4398046516419,2366
6597069772483,424
26388279074671,329
17592186044611,585
17592186050415,840
10995116284563,2322
21990232564483,4877
32985348839019,1020
24189255818023,253
8796093022927,748
2199023257807,63
15393162790095,421
32985348836371,361
13194139541011,761
2199023257867,673
24189255818507,457
4398046517335,860
30786325585467,614
6597069767023,237
2199023261875,548
26388279068167,468
35184372089047,967
32985348835851,157
6597069773723,676
13194139537819,2031
6597069771891,1045
13194139536823,528
37383395347187,322
21990232558923,293
8796093032407,148
21990232556167,802
8796093030655,2049
10995116286719,1835
24189255813923,2152
19791209305747,1492
19791209300179,336
2199023264791,469
2199023260699,787
24189255818303,174
21990232557691,1823
4398046517371,640
17592186050367,1142
8796093030547,450
26388279074719,175
2199023260607,5162
30786325585539,2165
10995116279939,563
4398046514859,316
32985348838571,877
30786325585839,91
32985348840879,1888
28587302328571,548
8796093030395,656
24189255811579,343
19791209307327,917
6079,697
4398046518543,379
17592186046399,476
13194139539851,1221
2199023258815,567
15393162788923,1556
26388279072135,1042
26388279070091,202
21990232561767,538
21990232565911,286
17592186047299,707
13194139540475,1965
26388279073879,934
13194139539363,2735
35184372091867,199
28587302322607,544
19791209302447,748
4207,203
17592186051315,161
2199023259811,402
30786325585419,38
2199023259467,1979
3079,1113
24189255814191,654
2199023261743,424
21990232561779,315
8796093027955,160
17592186048115,538
32985348837907,469
28587302324919,2586
28587302330099,423
17592186049899,7358
8796093025523,259
8647,1120
4398046514439,1745
15393162794743,316
24189255814759,103
10995116281623,796
35184372092071,327
6597069770479,823
15393162792467,621
10135,27
30786325588559,387
6597069771431,329
28587302329067,1170
235,910
13194139536631,232
21990232560887,717
30786325581727,510
10995116285339,770
26388279071115,362
19791209307519,1577
8796093032855,3414
32985348841555,3325
21990232563083,1674
24189255817359,3427
26388279077423,404
13194139540331,1548
6597069771115,2266
13194139543607,1870
10995116286827,2874
2199023261959,340
8796093025775,1977
30786325582191,300
17592186054511,745
4398046514739,123
2199023259835,969
21990232563047,455
13194139540507,293
21990232556419,492
6597069771139,2045
8796093024199,651
30786325583935,597
2199023259227,1595
13194139535423,822
6597069771007,350
17592186048627,3365
21990232561594,1231
15393162789562,598
17592186045606,388
28587302331402,715
26388279075858,706
28587302323446,64
26388279067830,285
30786325588330,524
9090,156
19791209309238,551
10995116287582,73
30786325577982,783
28587302328606,453
15393162795118,594
6597069767410,588
35184372099514,824
19791209300166,806
8358,567
2199023257426,642
26388279067038,1057
32985348835242,1008
28587302329806,475
37383395346918,437
30786325581270,447
1434,527
6597069767750,752
17592186049826,237
32985348844018,2183
15393162790446,1981
15393162791338,737
30786325587782,909
30786325582394,566
30786325579882,286
8796093031938,1026
13194139543346,186
2199023260734,537
19791209304206,202
21990232556594,936
4398046511202,1255
17592186046410,968
6597069767094,432
17592186054870,1340
8796093032638,495
6597069771706,3301
35184372090582,62
6597069773239,948
21990232565643,1334
19791209306815,1068
24189255821023,493
13194139534159,1288
17592186051723,1432
30786325578891,1983
2199023257307,111
6597069773095,540
26388279075919,1408
35184372096631,915
30786325586851,1020
17592186047071,629
32985348841603,320
28587302331559,1303
30786325579883,618
35184372090739,161
21990232556347,752
30786325580399,403
32985348840035,3451
13194139535459,97
8796093029351,1317
10995116283343,576
4398046522027,1405
17592186054199,5146
21990232560671,1570
28587302323991,562
19791209302871,165
17592186047215,300
24189255819815,822
13194139536335,3450
28587302323895,2971
32985348842255,574
13194139534123,1184
17592186044467,533
13194139534255,945
21990232563823,863
30786325587915,2876
28587302322571,229
8796093033167,151
10995116279771,1142
2199023264887,447
6597069774955,884
30786325579131,938
5671,246
10995116284367,1218
13194139540439,213
6597069776343,1594
19791209299987,402
24189255811847,661
32985348843779,4497
6597069767763,623
2199023257639,1501
26388279069299,1926
8796093033047,1064
10995116287471,563
21990232564687,809
32985348841747,765
28587302323955,672
2199023263915,255
21990232565235,624
35184372090607,459
8796093031783,1710
10995116279819,1693
2199023265271,255
17592186044743,354
13194139542903,4791
17592186046879,484
30786325588163,846
13194139534099,448
28587302324075,2562
1339,820
26388279076423,498
35184372089335,177
26388279076555,473
26388279076435,295
8796093023875,957
17592186053167,1063
35184372093967,357
24189255819631,329
15393162795431,231
6597069772579,606
37383395345279,408
15393162789319,1289
24189255817142,101
9306,435
6597069768654,1758
17592186053274,942
26388279071234,1333
2199023258230,998
6597069771454,229
35184372089082,642
13194139538022,973
21990232565270,624
4398046515630,387
21990232555854,709
28587302324858,908
26388279074946,204
4398046517466,1426
19791209300262,454
2199023257258,530
4398046512650,2144
28587302330839,528
2199023256467,185
4398046517067,797
17592186045367,2248
37383395346475,804
4398046518031,497
35184372098267,390
2199023257999,436
2199023261231,584
2199023260795,1216
13194139541815,974
15393162795503,1122
26388279073459,881
2199023264699,854
2199023265455,568
32985348835195,1021
2659,946
30786325580327,2929
32985348833879,383
8796093026995,1480
28587302328199,453
8796093023623,415
28587302322779,381
2199023260487,4352
4398046514415,432
24189255821563,345
19791209309287,1198
26388279072195,484
19791209306983,428
8796093031386,802
37383395346810,463
4398046511886,1387
24189255819618,2242
32985348839886,5640
6597069777342,3094
13194139534718,2055
2199023261194,953
15393162790794,267
17592186046506,1038
28587302322210,1644
10995116278938,416
32985348834227,1069
24189255821191,1317
35184372097439,2245
35184372095683,1791
30786325582731,552
17592186053911,407
28587302327239,781
21990232556407,631
28587302332319,308
6597069768147,815
37383395350627,436
26388279075499,1251
32985348842559,237
15393162799803,185
6597069766699,1248
15393162799779,1568
10995116288583,1192
26388279076723,1049
26388279076639,468
15393162790035,288
10995116277895,1565
21990232565211,1622
13194139539659,551
32985348842678,384
21990232561102,1103
35184372094002,603
35184372089442,3035
24189255821634,902
24189255820986,1206
15393162794550,388
17592186047442,648
13194139541599,1005
21990232566091,745
28587302331403,881
4398046520059,1167
6597069766831,945
10995116284575,2066
6597069773375,2467
28587302328655,165
21990232557787,1004
4398046521703,593
4398046517875,552
10995116284091,4056
26388279071726,242
13194139543514,739
37383395346298,13017
32985348842338,553
24189255820514,2667
28587302324062,608
35184372091374,2494
32985348842062,383
26388279069262,1009
6597069775158,519
19791209302570,842
4398046511335,971
79,231
32985348839103,516
8796093024263,792
6597069769039,910
13194139534395,568
13194139539947,569
21990232557291,1167
26388279077183,248
2199023257223,971
21990232556503,839
28587302332499,77
35184372097463,756
24189255812307,639
13194139534767,300
15393162790831,264
8796093024275,1769
19791209310547,1045
17592186055003,295
13194139539922,1363
17592186046866,488
26388279073350,318
19791209302134,1346
8796093028967,1220
2199023256191,885
26388279072907,581
13194139539195,2088
19791209309051,807
2199023261279,900
15393162791123,872
15393162789127,304
24189255815947,422
17592186046699,281
6597069769027,502
28587302332282,1034
4398046512806,224
26388279075378,193
35184372090702,520
17592186046542,1729
28587302333174,1214
32985348834870,621
13194139542199,1217
17592186053011,901
26388279069119,158
19791209301007,1466
4398046513483,809
28587302323906,533
30786325578618,2444
6597069768666,762
2199023266146,1045
21990232557678,311
32985348842063,483
6597069773327,320
35184372090631,166
2199023261935,448
6597069767519,824
2199023255731,484
19791209301779,2951
4398046512363,1880
17592186046615,1764
26388279075990,346
2199023264826,69
17592186053238,331
26388279067794,1168
4398046520310,545
10995116288182,1850
8796093023082,68
28587302328643,772
32985348839875,427
6597069776055,1410
8796093031519,533
13194139539767,1296
37383395353775,1481
15393162798303,1975
19791209306095,1963
4398046516490,1051
35184372090822,241
4398046512698,850
1567,1421
17592186044803,412
19791209309999,229
8796093032867,516
10995116286707,1946
8796093024055,3536
15393162794683,1827
4866,1515
30786325580242,714
8478,2017
24189255813126,707
21990232565702,1154
19791209306306,395
15393162798990,1170
15393162793486,1330
4398046512579,272
17592186049971,492
21990232562223,1340
30786325587555,1606
2199023260711,324
19791209302435,382
26388279071774,1375
37383395348730,3066
8796093032022,696
35184372094279,2503
30786325583254,102
26388279067687,621
6597069771878,496
6597069767602,3761
2119,1677
6597069767047,1367
24189255811750,1059
10995116286742,1776
15393162798531,1565
6597069766771,340
35184372094507,193
13194139537662,1216
10995116287871,1648
10995116282983,528
283,371
6597069768135,2076
35184372097727,1066
2199023256466,865
19791209300455,460
17592186044839,1586
37383395353455,800
21990232564566,1386
4398046520094,2152
28587302323030,485
19791209300626,1093
9475,316
13194139538919,486
35184372093307,407
2199023264226,200
17592186050067,1699
21990232564135,298
21990232555638,866
2199023256575,713
15393162789018,188
4398046520667,12950
28587302332959,545
10747,788
8796093030907,1951
30786325581879,3557
17592186051639,400
6597069769271,610
17592186047683,798
6597069772699,619
7363,1333
37383395348315,498
26388279073591,676
15393162797915,318
28587302332907,548
2199023265431,843
28587302324111,221
17592186047887,406
30786325578127,383
24189255821107,1487
28587302329055,1796
32985348833891,305
28587302332259,2780
35184372091711,357
15393162789731,124
19791209308003,123
13194139538691,220
10995116288267,105
2199023263783,175
35184372090055,1188
10995116284259,635
30786325581667,127
10995116278807,1020
28587302332223,298
5155,18
6597069773059,1106
24189255819535,142
19791209309587,856
6597069776199,532
26388279068759,1212
10995116284415,674
6597069776527,2099
15393162789019,625
8796093024163,349
19791209306439,782
24189255819063,1611
4398046517383,472
26388279069551,623
2199023261155,2033
26388279068951,144
21990232563527,1051
10995116277919,1154
17592186044695,1739
35184372092635,478
21990232556371,244
28587302325015,203
35184372090859,944
6597069775339,225
8796093030371,2764
4398046512195,1341
6597069770995,438
21990232559067,153
1975,1758
35184372098999,279
15393162794971,708
24189255819403,219
32985348843659,873
6619,599
7111,280
26388279077315,169
8796093025295,194
28587302329871,2219
4398046512747,4929
6597069767787,800
26388279071391,195
26388279076807,89
15393162792043,1078
17592186052275,1338
17592186054655,3506
35184372090163,258
4398046513747,3198
19791209304631,998
2199023260051,3831
15393162798411,151
2199023264095,1308
13194139534291,491
4398046516063,1756
28587302325599,543
19791209309123,2438
15393162794439,157
6597069773387,1420
10995116283875,810
6597069773107,468
17592186048307,1361
21990232558051,1118
13194139535271,780
15393162797371,1087
4398046513315,1467
28587302332595,759
2199023263027,720
4651,29
15393162798763,3412
10995116277835,274
28587302326347,922
26388279075811,573
37383395348671,497
26388279068311,1101
21990232558231,142
24189255816079,4623
17592186049935,3366
30786325583435,3010
4398046521327,230
4687,631
26388279069263,688
30786325577731,256
4398046518079,991
6597069773119,49
26388279077471,234
13194139537123,2573
32985348836611,580
28587302332619,1102
15393162792415,226
24189255814647,596
21990232557315,1771
19791209306767,1472
35184372093343,390
28587302327499,993
19791209308883,1038
6597069771347,3211
32985348841879,4891
28587302322667,421
17592186046855,261
21990232562343,897
26388279068012,1012
6597069772072,140
35184372089840,2029
24189255813996,98
37383395348780,367
24189255817928,308
8796093023432,1273
13194139537136,1028
2199023255792,927
6597069774500,629
8796093026468,923
30786325581056,678
21990232560316,1254
24189255814636,1279
13194139536060,358
28587302330160,363
19791209305040,1330
26388279075872,875
21990232556800,906
26388279073808,606
13194139535664,904
15393162797132,14077
26388279067124,93
35184372096032,733
4398046519264,756
4398046520836,901
21990232561596,507
6597069767472,596
30786325578940,705
2199023262708,543
30786325579744,778
8796093030440,581
19791209309192,973
21990232559896,899
6597069769052,1181
17592186052444,92
15393162792416,559
37383395347044,671
17592186044948,1547
19791209309504,1223
35184372094784,1617
30786325587136,105
4724,766
32985348840484,418
13194139536932,474
24189255818812,374
4398046515040,380
10784,199
35184372098304,562
2199023258256,1167
19791209309004,505
8796093024056,1591
24189255820988,240
32985348840784,182
6597069768016,1390
4398046516432,722
19791209303396,627
19791209305144,655
17592186050692,218
8796093032460,1349
8796093031160,1085
15393162798328,706
21990232566080,2623
15393162792792,1784
28587302328236,1341
17592186045896,1695
13194139540068,755
8796093023660,519
21990232556132,72
2199023258424,1578
8796093022520,2363
2199023260772,880
4398046519664,958
4398046518280,2993
26388279066632,459
2199023256008,858
15393162792392,671
26388279069864,1139
19791209301672,309
6597069770852,349
8796093024008,2501
24189255817480,1362
30786325586408,249
26388279071416,610
8796093023444,3255
8796093031316,502
6597069775596,2071
35184372092420,511
21990232563432,440
26388279076040,412
8796093024188,2205
4398046511252,163
17592186051640,984
32985348834848,614
8796093026336,650
30786325584272,1282
26388279074192,951
35184372088868,397
1424,456
35184372099612,2199
6597069769816,2035
4688,4120
2199023259728,1280
3128,750
8796093029676,4572
6668,521
32985348834316,278
30786325582240,194
30786325579812,274
32985348835876,290
2199023259552,661
17592186054740,372
17592186046028,2121
4398046515788,110
13194139541324,696
2199023259980,703
8796093026612,604
6597069768560,604
4398046512280,729
6597069774644,886
6597069768344,349
35184372096284,743
35184372089060,696
10995116279216,441
15393162792672,618
4398046512352,160
30786325585120,192
17592186053840,2139
35184372093632,3482
19791209308244,1114
13194139536252,1805
35184372094688,404
19791209309408,444
21990232566260,2696
30786325586956,761
35184372098712,751
26388279074456,1284
2199023262528,959
13194139535808,1009
28587302323292,2206
10995116282972,293
15393162793052,2152
24189255818204,515
32985348838364,917
15393162798836,807
37383395354620,644
35184372095048,231
30786325583364,599
21990232566020,1380
2199023263440,1656
19791209303760,300
28587302326868,399
21990232562772,1734
21990232555652,479
15393162797976,144
17592186046604,634
5252,3095
8796093025392,398
6597069774536,460
21990232563660,1615
21990232563872,340
32985348838860,1021
28587302331120,1907
37383395346812,630
2972,1119
19791209302340,1910
6597069774064,14139
13194139539552,2167
24189255822048,295
15393162795700,2283
32985348836020,351
3380,401
15393162796508,1273
15393162795252,355
26388279070452,1047
6597069772252,195
2199023258592,398
10995116284152,340
13194139540712,1795
21990232563252,9276
3020,1244
19791209302064,434
17592186047024,4377
8060,1650
10995116283852,576
10995116287608,1271
4398046521464,782
35184372093680,3079
30786325578668,235
17592186048428,2373
15393162793388,557
19791209300072,364
35184372093164,216
32985348839032,2663
17592186045764,1362
4398046512784,1633
21990232562116,377
35184372097716,311
26388279075212,686
21990232557596,2813
13194139543968,295
28587302327572,183
32985348837652,692
28587302329044,331
21990232560852,1405
19791209309028,1881
21990232563812,591
15393162789116,1525
2199023258876,260
8796093025476,2494
28587302330052,1462
6597069767496,98
15393162794272,708
17592186052772,799
26388279073100,500
332,561
26388279072244,269
4398046520252,1353
10172,287
2199023265212,1114
24189255818532,210
4398046514980,1592
26388279074756,182
26388279075824,307
4398046514800,2792
28587302325868,216
37383395352492,620
13194139542928,3777
24189255815852,225
7100,4456
7784,298
30786325580112,352
2199023261520,1888
6597069772904,474
19791209302424,179
28587302332596,713
19791209310428,314
19791209301852,1132
28587302325820,469
6597069772592,2533
17592186044720,1322
32985348833444,888
8796093024732,419
17592186051628,72
26388279070536,1097
4398046517420,4913
8796093024152,914
28587302327704,2971
8796093029688,3717
21990232556384,1073
26388279076520,665
10995116286840,565
13194139542332,238
7328,814
8796093031904,860
15393162797372,799
30786325585720,2351
19791209305808,501
15393162791632,1268
4398046519604,80
19791209301504,3465
32985348841016,2025
37383395349336,309
37383395346560,832
37383395348448,520
21990232560076,520
10556,1282
24189255812612,462
30786325580804,493
10995116282628,2701
35184372096104,985
35184372091784,88
15393162790264,1040
8796093028172,4518
32985348835208,1575
24189255812624,422
8796093029208,1195
4398046518712,116
35184372097068,66
17592186046904,389
37383395347272,306
32985348843008,1356
35184372096512,439
19791209310852,254
2199023256108,2988
8796093027068,148
13194139543884,2690
440,149
6597069777588,279
28587302331392,918
8796093026744,2532
28587302328912,247
17592186053636,318
2199023260856,1245
35184372097104,960
30786325584296,118
6597069767592,805
21990232560028,654
10995116279168,762
35184372090800,490
3728,1104
2199023263220,2555
10160,307
17592186045716,294
21990232558484,576
15393162793364,1442
32985348837880,592
8796093024128,1548
2199023257176,2542
26388279069972,1271
3536,1681
37383395345004,495
6597069776492,476
6597069773288,813
19791209303808,783
26388279074216,1397
32985348841532,438
21990232562128,801
24189255817360,296
24189255815212,541
19791209305456,794
6597069767024,482
17592186051760,540
13194139539328,1059
19791209308664,1236
21990232561816,834
3224,689
28587302327512,2052
21990232562392,1388
6597069769296,733
15393162797760,120
37383395348160,837
30786325578560,504
21990232557764,684
4398046517444,533
4398046515920,586
19791209302088,455
10995116278952,933
6597069774812,12130
30786325581952,89
13194139533440,1133
17592186053132,948
24189255811436,1155
19791209303456,600
21990232565116,216
19791209307148,1437
28587302327308,58
6597069770252,739
10995116278284,1092
2199023255756,673
17592186054392,663
15393162790992,3112
32985348840168,281
21990232560544,1444
1952,93
19791209300568,1009
8796093023792,364
4398046516648,102
716,119
26388279066716,794
19791209309372,659
26388279070680,929
6597069773920,62
24189255814240,1270
24189255818824,249
13194139534408,903
28587302322780,209
28587302330660,1275
19791209305664,232
8796093025344,357
21990232559680,1007
19791209307764,2606
28587302327924,607
10995116279412,543
4398046517288,1560
32985348836260,697
10995116282724,1641
17592186045368,291
30786325581752,235
24189255816612,1026
6597069773796,1830
13194139536452,877
35184372089636,527
13194139541504,441
4398046519328,134
15393162791244,645
13194139536204,522
17592186053216,948
28587302331572,393
8796093032264,1542
19791209305528,360
5888,423
6597069767000,1468
17592186050392,473
28587302323956,361
32985348835584,437
35184372093104,448
10995116278620,1012
24189255814904,3396
8796093023564,460
19791209300288,702
15393162797324,1348
32985348839864,236
15393162799344,2656
8796093023948,118
32985348837580,1013
10995116288632,1980
15393162796728,94
30786325584824,754
37383395346524,1647
17592186044828,146
32985348837604,589
17592186047816,862
2199023263560,2935
35184372097476,260
17592186049024,1415
10995116279808,122
21990232561152,501
21990232561092,1296
35184372094748,473
28587302323020,1757
30786325582636,728
21990232556992,881
37383395346192,817
13194139540344,840
4398046520312,1665
2199023257076,155
19791209307364,1724
19791209303940,7383
26388279067496,731
28587302322536,628
8796093026684,439
35184372096524,416
4398046516492,1248
6597069772556,527
30786325580960,855
3092,213
28587302327276,157
19791209310168,1343
19791209310144,209
37383395351268,1163
30786325588440,1958
26388279071044,864
10995116288016,735
8796093024780,677
24189255813092,361
19791209300964,1510
13194139541252,1162
2199023257380,291
24189255815972,444
17592186051268,1299
37383395347700,1443
6597069777140,822
2756,292
10995116287220,1312
15393162795988,1606
10995116280412,2538
26388279072860,913
28587302328924,534
13194139538512,2934
13194139540544,844
19791209308580,78
4398046511744,2173
28587302329472,879
13194139536000,1657
19791209305216,191
10995116278256,203
17592186051568,1014
4398046515272,296
8796093032300,156
37383395347820,689
30786325585300,1438
8796093024660,3048
13194139533800,757
4398046513640,1923
6597069768596,1048
35184372091460,281
35184372089516,579
4398046521004,252
37383395347032,371
15393162798680,1433
32985348841364,246
28587302331608,376
32985348841688,488
37383395347736,304
8796093028380,487
2199023256836,3885
30786325585060,795
17592186049852,404
13194139538836,788
28587302332032,2181
21990232560648,783
2199023258508,887
4398046514572,775
37383395347992,187
6597069774280,2228
30786325583972,690
10995116284468,514
2199023260212,553
10604,463
13194139542892,727
13194139534064,824
19791209305324,428
19791209308812,911
13194139533716,152
32985348838292,433
2199023265812,1449
24189255819764,668
24189255819560,528
35184372091856,457
8796093031376,518
13194139540844,1405
26388279069036,165
19791209305252,3437
13194139540056,1124
13194139539708,1037
15393162795096,612
17592186045428,624
13194139544124,647
13194139542212,701
8796093032132,1797
24189255818980,340
35184372096380,950
32985348833928,256
35184372099504,704
26388279071152,1629
19791209309552,1222
21990232564592,1505
30786325588716,437
19791209308472,781
30786325577780,1347
24189255812888,545
32985348842292,396
6597069776480,2647
8120,868
4398046515908,1009
26388279072028,2491
15393162798860,1205
19791209304160,501
13194139539888,1928
6597069774548,706
4398046518484,1032
32985348838028,187
13194139536668,886
13194139538968,266
6597069769160,147
8796093031784,403
24189255820008,654
21990232561512,708
37383395345376,2391
21990232564616,3746
21990232557572,686
19791209309576,1071
6597069768368,943
19791209304752,1333
10995116280496,1872
30786325586720,2402
5864,757
19791209302896,1180
32985348838184,163
10995116279592,585
8796093023468,431
2840,940
8780,854
10995116288256,682
2199023264340,1562
13194139536572,590
35184372095852,656
13194139536764,1361
19791209308592,874
6597069772724,941
17592186044852,437
6597069771672,2152
8796093031916,955
32985348836248,234
24189255814832,732
26388279073268,1242
37383395349000,294
26388279076700,206
24189255814676,1855
30786325588260,376
17592186047792,762
10995116282388,1532
24189255820068,614
6164,265
6597069770420,1236
4398046514356,975
6597069776212,255
26388279071572,386
4398046515644,195
26388279068748,2032
21990232555964,380
4398046517200,584
9104,1127
35184372089744,400
15393162791208,1534
5780,1808
26388279067280,709
30786325587052,2563
28587302327764,654
30786325578796,618
2199023258996,657
13194139534540,2748
4398046514036,593
2199023260976,300
2199023265372,2235
13194139541228,431
8796093025992,3436
26388279075572,319
17592186046568,1221
26388279070488,1850
15393162795288,943
28587302326540,638
2828,581
10856,380
2199023255900,522
10995116284212,701
26388279076388,2096
28587302331428,344
24189255815284,355
19791209305940,625
37383395344616,1405
15393162793184,430
37383395350404,1333
19791209310084,546
30786325579204,450
28587302323140,210
26388279067076,1695
21990232561368,2332
30786325585624,417
21990232561284,1693
10995116278880,951
5924,1655
30786325587316,963
21990232559620,203
26388279074180,931
2199023255672,664
13194139540284,1013
21990232559260,2323
8796093026972,5503
28587302325384,1310
2199023259044,1492
4398046517540,427
15393162793148,130
17592186052516,965
13194139539364,2917
21990232559524,974
15393162793424,402
19791209303784,1390
32985348836780,442
19791209300396,370
26388279074288,2895
24189255817916,609
13194139536120,239
10995116286648,1244
26388279074552,1547
28587302331024,798
17592186053492,603
17592186050188,554
10995116279484,165
21990232565996,375
24189255815416,533
10995116287956,768
32985348833564,786
26388279066860,134
10995116281080,1150
30786325581188,289
26388279074528,294
13194139536096,1231
21990232565020,1161
10995116286528,3531
30786325588476,2339
17592186049576,530
1760,289
8796093032168,764
17592186055184,597
37383395351696,714
10995116282520,308
704,224
19791209306816,391
15393162792128,389
2199023265564,1595
8456,177
8796093026100,387
13194139536180,267
8796093032192,4261
30786325587352,553
35184372094880,155
4398046521380,661
4398046520108,476
4398046514464,574
26388279068844,894
13194139540236,809
2199023262836,1073
17592186044636,511
30786325584668,540
24189255821756,300
37383395351996,1192
4398046516444,991
17592186044924,900
28587302325244,329
24189255813116,1109
32985348833348,75
35184372092060,219
4398046519964,2092
17592186055316,1077
2199023257272,709
10995116284636,174
13194139540988,400
8796093030536,227
4398046513988,927
4398046521500,119
6776,742
17592186046112,1287
2199023265236,1275
10995116283612,114
6597069769064,193
24189255817708,2638
35184372097296,1140
15393162789356,2607
15393162793412,282
24189255813572,1566
19791209310560,751
10040,1217
13194139534316,2024
19791209302448,2117
26388279067568,454
26388279072448,250
28587302324184,162
6597069773784,228
2199023265672,1393
17592186051328,407
21990232563456,606
28587302326528,361
10995116288268,671
37383395344652,2269
26388279073436,556
28587302330840,1292
6597069776380,1934
15393162796172,1562
8796093028896,666
28587302326756,497
8796093024840,604
6597069768076,273
4398046513036,12518
6597069775040,1102
10995116286768,954
15393162792008,1963
8796093023336,159
17592186045596,2177
24189255811740,750
10995116285596,508
24189255817300,1214
15393162788948,364
4398046515356,762
10995116278868,656
19791209310888,1189
17592186048260,1933
7244,917
3656,3886
8796093022364,979
24189255818800,1282
30786325587556,992
24189255821868,1293
32985348834132,1016
8796093029136,99
28587302326808,140
19791209303700,1275
35184372089384,905
26388279067916,482
32985348837712,1516
15393162789200,464
17592186050944,1262
35184372088856,1139
35184372095012,210
4340,446
32985348835752,269
4676,57
10995116283972,230
24189255818920,829
10995116280084,766
35184372096416,350
32985348842400,707
24189255813332,2774
4398046518544,442
30786325579024,217
6597069773012,657
35184372095672,2059
8796093025044,586
6597069774608,486
37383395352852,380
2216,859
6597069770240,13
24189255813464,1421
2199023257356,272
13194139539852,2952
6597069771660,427
37383395349548,398
30786325581320,1019
13194139541000,935
4398046514176,1422
28587302330372,465
19791209310212,470
37383395351816,457
15393162790856,840
6597069770696,524
35184372099288,491
26388279071176,545
17592186053708,472
28587302327240,99
37383395344412,811
2199023261888,103
6597069776056,1639
8796093031172,1462
8796093022424,1167
15393162791340,2292
13194139536300,398
35184372089372,170
28587302331656,651
30786325583304,265
17592186052712,311
17592186050056,793
21990232565548,654
10664,1260
32985348833336,553
4398046517816,696
13194139539637,412
19791209302401,1264
24189255821493,638
26388279076533,323
24189255814845,478
15393162797929,364
13194139541865,786
8796093026733,1246
32985348841773,1960
32985348833385,188
17592186051005,198
6597069772425,1185
15393162789345,2182
24189255813561,1170
21990232556729,1447
32985348834157,184
6597069773677,1096
17592186047853,485
19791209310841,892
10995116283889,6754
28587302331001,1022
35184372093069,109
4398046517129,544
4398046512149,2117
24189255817821,1085
15393162794069,231
2199023259229,230
21990232566225,3834
8796093022557,667
2199023258461,428
5973,94
13194139542677,862
37383395353181,2601
30786325585385,1028
32985348837581,93
6597069770709,3062
13194139543505,320
30786325584989,224
2199023266209,498
19791209300605,417
28587302327501,955
7425,1464
2199023257093,1238
19791209305605,231
6597069774837,1887
8796093026421,4314
21990232564593,742
10995116281697,1580
10995116280301,661
17592186049517,3289
10995116283177,128
24189255811945,840
28587302325821,281
8796093025381,1454
19791209305701,391
32985348838353,322
8796093023697,675
15393162789817,192
37383395348949,340
10995116277921,1049
4398046516901,516
4398046521633,59
30786325581477,575
24189255820757,446
10995116283805,1422
10995116284589,2136
28587302323353,1911
26388279068313,1716
35184372097765,248
8796093024997,1458
4269,779
6597069771745,525
8796093029641,3364
10965,444
19791209302281,3012
30786325579529,252
15393162798789,1003
17592186047433,467
10149,3248
32985348844229,772
35184372094149,641
21990232557945,790
28587302326241,374
